C01 TITLE: CO event sampling data 
C02 FILE NAME: uum244n00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 2453
C05 HEADER LINES: 40
C06 DATA VERSION: 201708
C07 STATION NAME: Ulaan Uul 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: Mongolia
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 44.45
C13 LONGITUDE: 111.08
C14 ALTITUDE: 914
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1992-01-01 2016-12-28
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: Mongolian Hydrometeorological Research Institute
C37 # collaborator_name: [IMH]
C38 # collaborator_url: http://env.pmis.gov.mn/Meteoins/
C39 # comment: 
C40   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1992-01-01 07:00 9999-99-99 99:99    162.400 -9999 -99999.   ...  0   6235-66
1992-01-01 07:00 9999-99-99 99:99    162.080 -9999 -99999.   ...  0   6236-66
1992-01-08 07:00 9999-99-99 99:99    174.630 -9999 -99999.   ...  0   6275-66
1992-01-08 07:00 9999-99-99 99:99    173.550 -9999 -99999.   ...  0   6276-66
1992-01-16 07:15 9999-99-99 99:99    153.290 -9999 -99999.   ...  0   6223-66
1992-01-16 07:15 9999-99-99 99:99    153.770 -9999 -99999.   ...  0   6266-66
1992-01-22 07:42 9999-99-99 99:99    151.240 -9999 -99999.   P..  0   6125-66
1992-01-22 07:42 9999-99-99 99:99    147.960 -9999 -99999.   P..  0   6126-66
1992-02-06 08:00 9999-99-99 99:99    203.360 -9999 -99999.   ...  0   6343-66
1992-02-06 08:00 9999-99-99 99:99    204.460 -9999 -99999.   ...  0   6344-66
1992-02-12 07:04 9999-99-99 99:99    176.370 -9999 -99999.   ...  0   6283-66
1992-02-12 07:04 9999-99-99 99:99    174.070 -9999 -99999.   ...  0   6284-66
1992-02-19 07:00 9999-99-99 99:99    195.100 -9999 -99999.   P..  0   6009-66
1992-02-19 07:00 9999-99-99 99:99    190.180 -9999 -99999.   P..  0   6010-66
1992-05-06 07:00 9999-99-99 99:99    247.360 -9999 -99999.   ..C  0   6373-66
1992-05-06 07:00 9999-99-99 99:99    248.690 -9999 -99999.   ..C  0   6374-66
1992-05-14 07:30 9999-99-99 99:99    167.320 -9999 -99999.   ...  0   6253-66
1992-05-14 07:30 9999-99-99 99:99    165.730 -9999 -99999.   ...  0   6254-66
1992-05-20 07:33 9999-99-99 99:99    176.260 -9999 -99999.   P..  0   6411-66
1992-05-20 07:33 9999-99-99 99:99    187.970 -9999 -99999.   P..  0   6412-66
1992-05-27 07:00 9999-99-99 99:99    180.050 -9999 -99999.   ...  0   6105-66
1992-05-27 07:00 9999-99-99 99:99    180.090 -9999 -99999.   ...  0   6106-66
1992-06-03 07:36 9999-99-99 99:99    136.500 -9999 -99999.   P..  0   6203-66
1992-06-03 07:36 9999-99-99 99:99    131.740 -9999 -99999.   P..  0   6204-66
1992-06-11 07:30 9999-99-99 99:99    146.390 -9999 -99999.   ...  0   6419-66
1992-06-11 07:30 9999-99-99 99:99    146.000 -9999 -99999.   ...  0   6420-66
1992-06-17 07:34 9999-99-99 99:99    142.910 -9999 -99999.   ...  0   6301-66
1992-06-17 07:34 9999-99-99 99:99    141.410 -9999 -99999.   ...  0   6302-66
1992-06-24 07:35 9999-99-99 99:99    131.350 -9999 -99999.   ...  0   6213-66
1992-06-24 07:35 9999-99-99 99:99    131.880 -9999 -99999.   ...  0   6214-66
1992-07-01 07:17 9999-99-99 99:99    140.090 -9999 -99999.   P..  0   6345-66
1992-07-01 07:17 9999-99-99 99:99    136.880 -9999 -99999.   P..  0   6346-66
1992-07-09 07:35 9999-99-99 99:99    116.510 -9999 -99999.   P..  0   6487-66
1992-07-09 07:35 9999-99-99 99:99    123.310 -9999 -99999.   P..  0   6488-66
1992-07-15 07:35 9999-99-99 99:99    159.740 -9999 -99999.   ...  0   6451-66
1992-07-15 07:35 9999-99-99 99:99    158.030 -9999 -99999.   ...  0   6452-66
1992-07-22 07:30 9999-99-99 99:99    123.110 -9999 -99999.   P..  0   6793-66
1992-07-22 07:30 9999-99-99 99:99    127.340 -9999 -99999.   P..  0   6794-66
1992-07-29 07:30 9999-99-99 99:99    121.250 -9999 -99999.   ...  0   6067-66
1992-07-29 07:30 9999-99-99 99:99    120.810 -9999 -99999.   ...  0   6068-66
1992-08-05 07:35 9999-99-99 99:99    120.450 -9999 -99999.   ...  0   6423-66
1992-08-05 07:35 9999-99-99 99:99    117.870 -9999 -99999.   ...  0   6424-66
1992-08-12 07:35 9999-99-99 99:99    136.260 -9999 -99999.   P..  0   6359-66
1992-08-12 07:35 9999-99-99 99:99    130.710 -9999 -99999.   P..  0   6360-66
1992-08-19 07:38 9999-99-99 99:99    150.940 -9999 -99999.   ...  0   6387-66
1992-08-19 07:38 9999-99-99 99:99    152.790 -9999 -99999.   ...  0   6388-66
1992-08-26 07:40 9999-99-99 99:99    126.880 -9999 -99999.   ...  0   6325-66
1992-09-03 07:55 9999-99-99 99:99    128.300 -9999 -99999.   ...  0   6073-66
1992-09-03 07:55 9999-99-99 99:99    125.870 -9999 -99999.   ...  0   6074-66
1992-09-09 07:37 9999-99-99 99:99    132.650 -9999 -99999.   P..  0   6059-66
1992-09-09 07:37 9999-99-99 99:99    137.580 -9999 -99999.   P..  0   6060-66
1992-09-16 07:30 9999-99-99 99:99    133.700 -9999 -99999.   ...  0   6491-66
1992-09-23 07:51 9999-99-99 99:99    132.950 -9999 -99999.   ...  0   6259-66
1992-09-23 07:51 9999-99-99 99:99    131.220 -9999 -99999.   ...  0   6260-66
1992-09-30 07:17 9999-99-99 99:99    121.430 -9999 -99999.   ...  0   6401-66
1992-09-30 07:17 9999-99-99 99:99    123.560 -9999 -99999.   ...  0   6402-66
1992-10-07 07:33 9999-99-99 99:99    116.990 -9999 -99999.   P..  0   6783-66
1992-10-07 07:33 9999-99-99 99:99    114.030 -9999 -99999.   P..  0   6784-66
