C01 TITLE: CO event sampling data 
C02 FILE NAME: ush354s00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 1152
C05 HEADER LINES: 38
C06 DATA VERSION: 201708
C07 STATION NAME: Ushuaia 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: Argentina
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: -54.8484
C13 LONGITUDE: -68.3107
C14 ALTITUDE: 18
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1994-09-14 2016-12-24
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: Servicio Meteorologico Nacional [SMN]
C37 # comment: 
C38   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1994-09-14 19:21 9999-99-99 99:99     69.510 -9999 -99999.   ...  0    223-91
1994-09-14 19:21 9999-99-99 99:99     69.890 -9999 -99999.   ...  0    224-91
1994-10-04 15:13 9999-99-99 99:99     71.760 -9999 -99999.   ...  0    209-91
1994-10-04 15:13 9999-99-99 99:99     71.080 -9999 -99999.   ...  0    210-91
1994-10-20 14:52 9999-99-99 99:99     69.320 -9999 -99999.   ...  0    193-91
1994-10-20 14:52 9999-99-99 99:99     69.950 -9999 -99999.   ...  0    194-91
1994-11-02 14:51 9999-99-99 99:99     92.970 -9999 -99999.   .X.  0    253-91
1994-11-02 14:51 9999-99-99 99:99     92.810 -9999 -99999.   .X.  0    254-91
1994-11-19 16:46 9999-99-99 99:99     72.340 -9999 -99999.   .X.  0    179-91
1994-11-19 16:46 9999-99-99 99:99     73.600 -9999 -99999.   .X.  0    180-91
1994-11-21 19:25 9999-99-99 99:99     65.690 -9999 -99999.   ...  0    599-91
1994-11-21 19:25 9999-99-99 99:99     65.310 -9999 -99999.   ...  0    600-91
1994-11-23 14:25 9999-99-99 99:99     65.060 -9999 -99999.   ...  0   1235-91
1994-11-23 14:25 9999-99-99 99:99     64.730 -9999 -99999.   ...  0   1236-91
1994-11-25 15:45 9999-99-99 99:99     62.940 -9999 -99999.   ...  0   1233-91
1994-11-25 15:45 9999-99-99 99:99     62.470 -9999 -99999.   ...  0   1234-91
1994-12-14 15:43 9999-99-99 99:99     60.440 -9999 -99999.   ...  0   1240-91
1995-01-18 18:22 9999-99-99 99:99     53.920 -9999 -99999.   ...  0    129-91
