C01 TITLE: CO event sampling data 
C02 FILE NAME: shm452n00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 2424
C05 HEADER LINES: 38
C06 DATA VERSION: 201708
C07 STATION NAME: Shemya Island 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 52.72
C13 LONGITUDE: 174.08
C14 ALTITUDE: 40
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1990-10-29 2016-12-27
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: Chugach McKinley
C37 # comment: 
C38   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1990-10-29 01:00 9999-99-99 99:99    188.040 -9999 -99999.   W..  0    153-81
1990-10-29 01:00 9999-99-99 99:99    178.260 -9999 -99999.   W..  0    154-81
1990-11-12 01:30 9999-99-99 99:99    193.000 -9999 -99999.   W..  0    576-81
1990-11-12 01:30 9999-99-99 99:99    193.940 -9999 -99999.   W..  0    576-81
1990-12-04 00:30 9999-99-99 99:99    236.670 -9999 -99999.   W.C  0     44-81
1990-12-04 00:30 9999-99-99 99:99    236.970 -9999 -99999.   W.C  0     44-81
1990-12-18 01:00 9999-99-99 99:99    251.830 -9999 -99999.   W.C  0    867-81
1990-12-18 01:00 9999-99-99 99:99    258.010 -9999 -99999.   W.C  0    867-81
1990-12-18 01:00 9999-99-99 99:99    249.800 -9999 -99999.   W.C  0    868-81
1990-12-23 23:12 9999-99-99 99:99    212.430 -9999 -99999.   W..  0   1058-81
1990-12-23 23:12 9999-99-99 99:99    211.730 -9999 -99999.   W..  0   1058-81
1990-12-30 22:10 9999-99-99 99:99    218.380 -9999 -99999.   W..  0   1094-81
1990-12-30 22:10 9999-99-99 99:99    218.850 -9999 -99999.   W..  0   1094-81
1991-01-13 23:00 9999-99-99 99:99    194.320 -9999 -99999.   W..  0     64-81
1991-01-13 23:00 9999-99-99 99:99    195.860 -9999 -99999.   W..  0     64-81
1991-01-25 20:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    485-81
1991-01-25 20:30 9999-99-99 99:99    204.820 -9999 -99999.   W..  0    485-81
1991-01-25 20:30 9999-99-99 99:99    206.790 -9999 -99999.   W..  0    486-81
