C01 TITLE: CO event sampling data 
C02 FILE NAME: cba455n00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 4708
C05 HEADER LINES: 39
C06 DATA VERSION: 201708
C07 STATION NAME: Cold Bay 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 55.2
C13 LONGITUDE: -162.72
C14 ALTITUDE: 25
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1990-11-26 2016-12-29
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: U.S. National Weather Service [NWS]
C37 # collaborator_url: www.nws.noaa.gov
C38 # comment: 
C39   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1990-11-26 17:50 9999-99-99 99:99    229.120 -9999 -99999.   W..  0    740-81
1990-11-26 17:50 9999-99-99 99:99    226.580 -9999 -99999.   W..  0    740-81
1990-11-29 17:00 9999-99-99 99:99    178.240 -9999 -99999.   W..  0    812-81
1990-11-29 17:00 9999-99-99 99:99    177.670 -9999 -99999.   W..  0    812-81
1990-12-02 19:30 9999-99-99 99:99    340.610 -9999 -99999.   W.C  0    670-81
1990-12-02 19:30 9999-99-99 99:99    340.530 -9999 -99999.   W.C  0    670-81
1990-12-06 19:20 9999-99-99 99:99    199.780 -9999 -99999.   W..  0    941-81
1990-12-09 20:41 9999-99-99 99:99    274.930 -9999 -99999.   W.C  0    588-81
1990-12-09 20:41 9999-99-99 99:99    276.990 -9999 -99999.   W.C  0    588-81
1990-12-16 21:00 9999-99-99 99:99    216.800 -9999 -99999.   W..  0    221-81
1990-12-16 21:00 9999-99-99 99:99    219.380 -9999 -99999.   W..  0    221-81
1990-12-16 21:00 9999-99-99 99:99    204.960 -9999 -99999.   W..  0    222-81
1990-12-20 20:45 9999-99-99 99:99    171.860 -9999 -99999.   W..  0    150-81
