C01 TITLE: CO event sampling data 
C02 FILE NAME: chr501n00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 1773
C05 HEADER LINES: 38
C06 DATA VERSION: 201708
C07 STATION NAME: Christmas Island 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: Kiribati
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 1.7
C13 LONGITUDE: -157.17
C14 ALTITUDE: 3
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1989-12-25 2016-10-31
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: Dive Kiribati
C37 # comment: 
C38   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1989-12-25 01:50 9999-99-99 99:99     74.250 -9999 -99999.   ...  0   3019-66
1989-12-25 01:50 9999-99-99 99:99     74.560 -9999 -99999.   ...  0   3019-66
1989-12-25 01:50 9999-99-99 99:99     74.540 -9999 -99999.   ...  0   3020-66
1989-12-25 01:50 9999-99-99 99:99     74.230 -9999 -99999.   ...  0   3020-66
1989-12-30 00:25 9999-99-99 99:99     70.530 -9999 -99999.   ...  0   3029-66
1989-12-30 00:25 9999-99-99 99:99     70.440 -9999 -99999.   ...  0   3029-66
1990-01-08 02:10 9999-99-99 99:99     72.830 -9999 -99999.   R..  0   3007-66
1990-01-08 02:10 9999-99-99 99:99     77.500 -9999 -99999.   P..  0   3008-66
1990-01-08 02:10 9999-99-99 99:99     78.650 -9999 -99999.   P..  0   3008-66
1990-01-16 02:15 9999-99-99 99:99     81.250 -9999 -99999.   R..  0   3033-66
1990-01-16 02:15 9999-99-99 99:99     82.280 -9999 -99999.   R..  0   3033-66
1990-01-16 02:15 9999-99-99 99:99     86.180 -9999 -99999.   R..  0   3033-66
1990-01-16 02:15 9999-99-99 99:99     80.060 -9999 -99999.   ...  0   3034-66
1990-01-16 02:15 9999-99-99 99:99     80.060 -9999 -99999.   ...  0   3034-66
1990-01-22 01:34 9999-99-99 99:99     78.680 -9999 -99999.   R..  0   3021-66
1990-01-22 01:34 9999-99-99 99:99     79.580 -9999 -99999.   R..  0   3021-66
1990-01-22 01:34 9999-99-99 99:99     80.770 -9999 -99999.   R..  0   3021-66
1990-01-22 01:34 9999-99-99 99:99     78.490 -9999 -99999.   ...  0   3022-66
1990-01-22 01:34 9999-99-99 99:99     79.520 -9999 -99999.   ...  0   3022-66
1990-02-04 01:41 9999-99-99 99:99     84.430 -9999 -99999.   R..  0   3027-66
1990-02-04 01:41 9999-99-99 99:99     85.230 -9999 -99999.   R..  0   3027-66
1990-02-04 01:41 9999-99-99 99:99     90.330 -9999 -99999.   P..  0   3028-66
1990-02-04 01:41 9999-99-99 99:99     91.730 -9999 -99999.   P..  0   3028-66
1990-02-12 00:50 9999-99-99 99:99    133.730 -9999 -99999.   .X.  0   3075-66
1990-02-12 00:50 9999-99-99 99:99    133.740 -9999 -99999.   .X.  0   3075-66
1990-02-12 00:50 9999-99-99 99:99    135.950 -9999 -99999.   RX.  0   3076-66
1990-02-12 00:50 9999-99-99 99:99    136.230 -9999 -99999.   RX.  0   3076-66
1990-02-18 01:50 9999-99-99 99:99     94.880 -9999 -99999.   ...  0   3077-66
1990-02-18 01:50 9999-99-99 99:99     97.110 -9999 -99999.   ...  0   3077-66
1990-02-18 01:50 9999-99-99 99:99     93.650 -9999 -99999.   R..  0   3078-66
1990-02-18 01:50 9999-99-99 99:99     94.570 -9999 -99999.   R..  0   3078-66
1990-02-24 01:15 9999-99-99 99:99     82.090 -9999 -99999.   ...  0   3079-66
1990-02-24 01:15 9999-99-99 99:99     83.640 -9999 -99999.   ...  0   3079-66
1990-02-24 01:15 9999-99-99 99:99     82.190 -9999 -99999.   ...  0   3079-66
1990-02-24 01:15 9999-99-99 99:99     80.950 -9999 -99999.   R..  0   3080-66
1990-02-24 01:15 9999-99-99 99:99     82.280 -9999 -99999.   R..  0   3080-66
1990-03-04 02:45 9999-99-99 99:99    105.140 -9999 -99999.   ...  0   3081-66
1990-03-04 02:45 9999-99-99 99:99    104.280 -9999 -99999.   ...  0   3081-66
1990-03-04 02:45 9999-99-99 99:99    105.630 -9999 -99999.   R..  0   3082-66
1990-03-13 00:43 9999-99-99 99:99     93.020 -9999 -99999.   ...  0   3005-66
1990-03-13 00:43 9999-99-99 99:99     93.930 -9999 -99999.   ...  0   3005-66
1990-03-13 00:43 9999-99-99 99:99     92.840 -9999 -99999.   ...  0   3005-66
1990-03-13 00:43 9999-99-99 99:99     93.200 -9999 -99999.   ...  0   3006-66
1990-03-20 00:09 9999-99-99 99:99     97.540 -9999 -99999.   P..  0   3011-66
