C01 TITLE: CO event sampling data 
C02 FILE NAME: scs9xxx00.noaa.am.fl.co.09n.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 503
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: South China Sea 
C08 STATION CATEGORY: 
C09 OBSERVATION CATEGORY: Air sampling observation by a mobile platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 
C13 LONGITUDE: 
C14 ALTITUDE: 15
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1991-07-06 1998-10-10
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31
C32   DATE  TIME       DATE  TIME     LAT      LON     ALT         CO    ND      SD     F CS       REM
1991-07-06 08:25 9999-99-99 99:99   9.000  110.400    20.0     79.480 -9999 -99999.   ...  0   3302-66
1991-07-06 08:25 9999-99-99 99:99   9.000  110.400    20.0     79.570 -9999 -99999.   ...  0   3302-66
1991-07-12 22:20 9999-99-99 99:99   9.030  109.230    20.0    155.380 -9999 -99999.   ...  0   3300-66
1991-07-12 22:20 9999-99-99 99:99   9.030  109.230    20.0    154.670 -9999 -99999.   ...  0   3300-66
1991-07-18 22:30 9999-99-99 99:99   8.930  109.400    20.0    128.120 -9999 -99999.   ...  0   3282-66
1991-07-18 22:30 9999-99-99 99:99   8.930  109.400    20.0    128.560 -9999 -99999.   ...  0   3282-66
1991-07-25 12:00 9999-99-99 99:99   9.070  109.320    20.0     98.250 -9999 -99999.   ...  0   3264-66
1991-07-25 12:00 9999-99-99 99:99   9.070  109.320    20.0     96.180 -9999 -99999.   ...  0   3264-66
1991-07-31 06:17 9999-99-99 99:99   9.000  109.230    20.0    173.250 -9999 -99999.   ...  0   2325-66
1991-07-31 06:17 9999-99-99 99:99   9.000  109.230    20.0    173.420 -9999 -99999.   ...  0   2325-66
1991-08-06 17:22 9999-99-99 99:99   9.000  109.280    20.0    143.990 -9999 -99999.   ...  0   3092-66
1991-08-12 10:31 9999-99-99 99:99   9.020  109.300    20.0     92.610 -9999 -99999.   ...  0   3060-66
1991-08-12 10:31 9999-99-99 99:99   9.020  109.300    20.0     91.400 -9999 -99999.   ...  0   3060-66
1991-08-19 19:15 9999-99-99 99:99   9.000  109.870    20.0    175.300 -9999 -99999.   ...  0   3097-66
1991-08-19 19:15 9999-99-99 99:99   9.000  109.870    20.0    172.520 -9999 -99999.   ...  0   3098-66
1991-08-25 11:10 9999-99-99 99:99   9.030  110.430    20.0    203.300 -9999 -99999.   ...  0   3152-66
1991-08-25 11:10 9999-99-99 99:99   9.030  110.430    20.0    202.860 -9999 -99999.   ...  0   3152-66
1991-08-25 11:10 9999-99-99 99:99   9.030  110.430    20.0    202.640 -9999 -99999.   ...  0   3152-66
1991-08-31 14:50 9999-99-99 99:99   8.880  109.520    20.0    125.370 -9999 -99999.   ...  0   3074-66
1991-08-31 14:50 9999-99-99 99:99   8.880  109.520    20.0    125.540 -9999 -99999.   ...  0   3074-66
1991-09-06 08:00 9999-99-99 99:99   8.980  110.330    20.0    202.480 -9999 -99999.   ...  0   3036-66
1991-09-06 08:00 9999-99-99 99:99   8.980  110.330    20.0    203.130 -9999 -99999.   ...  0   3036-66
1991-09-12 14:00 9999-99-99 99:99   9.150  109.720    20.0     84.700 -9999 -99999.   ...  0   3304-66
1991-09-12 14:00 9999-99-99 99:99   9.150  109.720    20.0     85.340 -9999 -99999.   ...  0   3304-66
1991-09-21 08:09 9999-99-99 99:99   8.980  110.380    20.0    225.150 -9999 -99999.   P..  0   3291-66
1991-09-21 08:09 9999-99-99 99:99   8.980  110.380    20.0    220.450 -9999 -99999.   P..  0   3292-66
1991-09-27 14:00 9999-99-99 99:99   9.030  110.430    20.0    172.870 -9999 -99999.   ...  0   3293-66
1991-09-27 14:00 9999-99-99 99:99   9.030  110.430    20.0    171.770 -9999 -99999.   ...  0   3294-66
1991-10-03 03:04 9999-99-99 99:99   9.000  109.330    20.0    396.110 -9999 -99999.   ..C  0   3005-66
1991-10-03 03:04 9999-99-99 99:99   9.000  109.330    20.0    388.670 -9999 -99999.   ..C  0   3006-66
1991-10-09 09:33 9999-99-99 99:99   9.050  109.020    20.0    408.770 -9999 -99999.   ..C  0   3251-66
1991-10-09 09:33 9999-99-99 99:99   9.050  109.020    20.0    416.120 -9999 -99999.   ..C  0   3267-66
1991-10-14 23:57 9999-99-99 99:99   9.370  110.330    20.0    250.680 -9999 -99999.   ..C  0   3121-66
1991-10-14 23:57 9999-99-99 99:99   9.370  110.330    20.0    253.340 -9999 -99999.   ..C  0   3122-66
1991-10-20 18:20 9999-99-99 99:99   9.100  109.000    20.0    130.780 -9999 -99999.   ...  0   3065-66
1991-10-20 18:20 9999-99-99 99:99   9.100  109.000    20.0    129.860 -9999 -99999.   ...  0   3066-66
1991-10-26 07:30 9999-99-99 99:99   9.030  110.150    20.0    150.050 -9999 -99999.   ...  0   3363-66
1991-10-26 07:30 9999-99-99 99:99   9.030  110.150    20.0    148.290 -9999 -99999.   ...  0   3364-66
1991-11-02 12:45 9999-99-99 99:99   9.070  108.930    20.0    173.890 -9999 -99999.   ...  0   3257-66
1991-11-02 12:45 9999-99-99 99:99   9.070  108.930    20.0    176.430 -9999 -99999.   ...  0   3258-66
1991-11-07 13:10 9999-99-99 99:99   9.000  110.120    20.0    121.850 -9999 -99999.   ...  0   3043-66
1991-11-14 09:26 9999-99-99 99:99   9.000  108.900    20.0    235.290 -9999 -99999.   ..C  0   3175-66
1991-11-14 09:26 9999-99-99 99:99   9.000  108.900    20.0    235.260 -9999 -99999.   ..C  0   3176-66
1991-11-20 14:45 9999-99-99 99:99   8.980  109.820    20.0    131.510 -9999 -99999.   ...  0   3323-66
1991-11-20 14:45 9999-99-99 99:99   8.980  109.820    20.0    132.700 -9999 -99999.   ...  0   3324-66
1991-11-29 02:42 9999-99-99 99:99   8.930  108.320    20.0    124.920 -9999 -99999.   ...  0   3295-66
1991-11-29 02:42 9999-99-99 99:99   8.930  108.320    20.0    126.680 -9999 -99999.   ...  0   3296-66
1991-12-06 03:47 9999-99-99 99:99   8.980  110.070    20.0    160.490 -9999 -99999.   P..  0   3373-66
1991-12-06 03:47 9999-99-99 99:99   8.980  110.070    20.0    155.580 -9999 -99999.   P..  0   3374-66
1991-12-19 20:40 9999-99-99 99:99   9.050  110.200    20.0    125.550 -9999 -99999.   ...  0   3040-66
1991-12-19 20:40 9999-99-99 99:99   9.050  110.200    20.0    125.960 -9999 -99999.   ...  0   3202-66
1992-01-01 22:50 9999-99-99 99:99   8.950  109.700    20.0    160.700 -9999 -99999.   ...  0   3365-66
1992-01-01 22:50 9999-99-99 99:99   8.950  109.700    20.0    160.290 -9999 -99999.   ...  0   3366-66
1992-01-08 13:50 9999-99-99 99:99   9.000  109.350    20.0    140.060 -9999 -99999.   ...  0   3005-66
1992-01-08 13:50 9999-99-99 99:99   9.000  109.350    20.0    136.870 -9999 -99999.   ...  0   3006-66
1992-01-14 14:20 9999-99-99 99:99   9.000  109.720    20.0    239.650 -9999 -99999.   ..C  0   3301-66
1992-01-14 14:20 9999-99-99 99:99   9.000  109.720    20.0    237.960 -9999 -99999.   ..C  0   3302-66
1992-01-28 04:15 9999-99-99 99:99   9.120  109.900    20.0    214.340 -9999 -99999.   ...  0   3461-66
1992-01-28 04:15 9999-99-99 99:99   9.120  109.900    20.0    214.940 -9999 -99999.   ...  0   3462-66
1992-02-03 12:30 9999-99-99 99:99   9.000  109.770    20.0    164.410 -9999 -99999.   P..  0   3487-66
1992-02-03 12:30 9999-99-99 99:99   9.000  109.770    20.0    175.130 -9999 -99999.   P..  0   3488-66
1992-02-11 03:45 9999-99-99 99:99   9.000  109.830    20.0    141.040 -9999 -99999.   ...  0   3495-66
1992-02-11 03:45 9999-99-99 99:99   9.000  109.830    20.0    141.080 -9999 -99999.   ...  0   3496-66
1992-02-17 21:40 9999-99-99 99:99   9.000  109.650    20.0    123.610 -9999 -99999.   ...  0   3433-66
1992-02-17 21:40 9999-99-99 99:99   9.000  109.650    20.0    123.950 -9999 -99999.   ...  0   3434-66
1992-02-25 12:00 9999-99-99 99:99   9.000  109.480    20.0    237.950 -9999 -99999.   ..C  0   3173-66
1992-02-25 12:00 9999-99-99 99:99   9.000  109.480    20.0    237.380 -9999 -99999.   ..C  0   3174-66
1992-03-02 22:05 9999-99-99 99:99   8.980  109.630    20.0    135.200 -9999 -99999.   ...  0   3497-66
1992-03-02 22:05 9999-99-99 99:99   8.980  109.630    20.0    135.650 -9999 -99999.   ...  0   3498-66
1992-03-08 17:40 9999-99-99 99:99   9.070  110.150    20.0    151.180 -9999 -99999.   ...  0   3255-66
1992-03-08 17:40 9999-99-99 99:99   9.070  110.150    20.0    152.420 -9999 -99999.   ...  0   3256-66
1992-03-15 19:50 9999-99-99 99:99   9.000  108.970    20.0    158.990 -9999 -99999.   ...  0   3317-66
1992-03-15 19:50 9999-99-99 99:99   9.000  108.970    20.0    157.330 -9999 -99999.   ...  0   3318-66
1992-03-21 15:15 9999-99-99 99:99   8.950  110.030    20.0    139.420 -9999 -99999.   ...  0   3254-66
1992-03-21 15:15 9999-99-99 99:99   8.950  110.030    20.0    140.030 -9999 -99999.   ...  0   3417-66
1992-03-28 17:40 9999-99-99 99:99   9.000  108.930    20.0    206.370 -9999 -99999.   P..  0   3359-66
1992-03-28 17:40 9999-99-99 99:99   9.000  108.930    20.0    196.630 -9999 -99999.   P..  0   3360-66
1992-04-03 05:18 9999-99-99 99:99   8.970  110.100    20.0    140.330 -9999 -99999.   ...  0   3321-66
1992-04-03 05:18 9999-99-99 99:99   8.970  110.100    20.0    138.720 -9999 -99999.   ...  0   3322-66
1992-04-10 03:00 9999-99-99 99:99   9.000  110.250    20.0    165.690 -9999 -99999.   ...  0   3043-66
1992-04-10 03:00 9999-99-99 99:99   9.000  110.250    20.0    166.790 -9999 -99999.   ...  0   3044-66
1992-04-17 00:00 9999-99-99 99:99   9.170  110.200    20.0    289.490 -9999 -99999.   ..C  0   3125-66
1992-04-17 00:00 9999-99-99 99:99   9.170  110.200    20.0    287.670 -9999 -99999.   ..C  0   3230-66
1992-04-23 19:40 9999-99-99 99:99   9.030  108.870    20.0    186.910 -9999 -99999.   ...  0   3235-66
1992-04-23 19:40 9999-99-99 99:99   9.030  108.870    20.0    185.080 -9999 -99999.   ...  0   3236-66
1992-04-28 15:42 9999-99-99 99:99   8.850  110.000    20.0    144.430 -9999 -99999.   ...  0   3357-66
1992-04-28 15:42 9999-99-99 99:99   8.850  110.000    20.0    144.960 -9999 -99999.   ...  0   3358-66
1992-05-05 14:15 9999-99-99 99:99   9.000  109.120    20.0    129.000 -9999 -99999.   ...  0   3335-66
1992-05-05 14:15 9999-99-99 99:99   9.000  109.120    20.0    128.870 -9999 -99999.   ...  0   3336-66
1992-05-10 19:00 9999-99-99 99:99   9.000  110.070    20.0    123.310 -9999 -99999.   P..  0   3221-66
1992-05-10 19:00 9999-99-99 99:99   9.000  110.070    20.0    135.950 -9999 -99999.   P..  0   3222-66
