C01 TITLE: CO event sampling data 
C02 FILE NAME: mqa554s00.csiro.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 1240
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: Macquarie Island 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: Australia
C11 CONTRIBUTOR: CSIRO
C12 LATITUDE: -54.48
C13 LONGITUDE: 158.97
C14 ALTITUDE: 12
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 7
C17 CONTACT POINT: paul.krummel@csiro.au ray.langenfelds@csiro.au zoe.loh@csiro.au
C18 PARAMETER: CO
C19 COVERING PERIOD: 1990-04-12 2016-12-31
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: Gas Chromatography (RGD)
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: CSIRO Scale (derived from the scale maintained by NOAA/CMDL in 1991)
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:REM is the flask ID code
C31
C32   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1990-04-12 23:34 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-022
1990-04-12 23:58 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-023
1990-05-24 01:28 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-027
1990-05-24 02:26 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-058
1990-06-10 02:13 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-028
1990-06-10 02:39 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-025
1990-07-18 23:48 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-011
1990-07-19 00:17 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-004
1990-08-26 00:12 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-001
1990-08-26 00:45 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-002
1990-09-20 23:46 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-139
1990-09-21 00:25 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-036
1990-10-22 01:32 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G500-039
1990-10-22 01:58 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0  G500-083
1990-11-14 03:39 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-061
1990-11-14 03:59 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-067
1990-12-23 04:06 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-048
1990-12-23 04:34 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-049
1991-02-25 05:54 9999-99-99 99:99     35.777 -9999 -99999.   NO.  0  G500-038
1991-03-14 01:40 9999-99-99 99:99     37.344 -9999 -99999.   NO.  0  G500-008
1991-03-14 02:05 9999-99-99 99:99     36.603 -9999 -99999.   .O.  0  G500-007
1991-04-07 02:03 9999-99-99 99:99     36.057 -9999 -99999.   .O.  0  G500-057
1991-05-24 06:31 9999-99-99 99:99     65.554 -9999 -99999.   DO.  0  G500-056
1991-05-24 07:01 9999-99-99 99:99     71.489 -9999 -99999.   DO.  0  G500-060
1991-06-20 23:50 9999-99-99 99:99     47.465 -9999 -99999.   .O.  0  G500-035
1991-08-03 23:28 9999-99-99 99:99     56.505 -9999 -99999.   .O.  0  G500-136
1991-08-03 23:55 9999-99-99 99:99     56.677 -9999 -99999.   .O.  0  G500-110
1991-08-13 04:07 9999-99-99 99:99     55.286 -9999 -99999.   .O.  0  G500-143
1991-09-11 00:44 9999-99-99 99:99     57.773 -9999 -99999.   .O.  0  G500-042
1991-09-11 01:21 9999-99-99 99:99     58.127 -9999 -99999.   .O.  0  G500-046
1991-10-07 03:27 9999-99-99 99:99     65.307 -9999 -99999.   .O.  0  G500-133
1991-11-12 22:24 9999-99-99 99:99     63.358 -9999 -99999.   .O.  0  G500-014
1991-11-12 22:50 9999-99-99 99:99     62.578 -9999 -99999.   .O.  0  G500-013
1991-12-08 22:25 9999-99-99 99:99     57.822 -9999 -99999.   .O.  0  G500-119
1992-01-14 10:38 9999-99-99 99:99     48.883 -9999 -99999.   ...  0  G500-067
1992-01-14 11:34 9999-99-99 99:99     48.999 -9999 -99999.   ...  0  G500-027
1992-02-09 04:19 9999-99-99 99:99     44.754 -9999 -99999.   ...  0  G500-130
1992-02-09 04:40 9999-99-99 99:99     47.520 -9999 -99999.   N..  0  G050-T97
1992-02-09 05:00 9999-99-99 99:99     46.021 -9999 -99999.   ...  0  G050-T98
1992-02-28 00:44 9999-99-99 99:99     43.160 -9999 -99999.   ...  0  G050-T99
1992-02-28 00:56 9999-99-99 99:99     43.579 -9999 -99999.   ...  0  G050-J25
1992-03-10 06:39 9999-99-99 99:99     44.554 -9999 -99999.   ...  0  G500-125
1992-03-10 06:54 9999-99-99 99:99     45.643 -9999 -99999.   ...  0  G050-J01
1992-03-10 07:06 9999-99-99 99:99     45.407 -9999 -99999.   ...  0  G050-J02
1992-03-25 01:19 9999-99-99 99:99     44.783 -9999 -99999.   ...  0  G050-T61
1992-03-25 01:30 9999-99-99 99:99     44.250 -9999 -99999.   ...  0  G050-T62
1992-04-09 06:35 9999-99-99 99:99     44.701 -9999 -99999.   ...  0  G500-002
1992-04-09 06:48 9999-99-99 99:99     45.494 -9999 -99999.   ...  0  G050-T63
1992-04-09 07:01 9999-99-99 99:99     44.812 -9999 -99999.   ...  0  G050-T64
1992-04-30 01:46 9999-99-99 99:99     47.038 -9999 -99999.   ...  0  G050-T65
1992-04-30 02:00 9999-99-99 99:99     47.906 -9999 -99999.   ...  0  G050-T66
1992-05-12 02:00 9999-99-99 99:99     46.829 -9999 -99999.   ...  0  G500-001
1992-05-12 02:19 9999-99-99 99:99     50.864 -9999 -99999.   ...  0  G050-T55
