C01 TITLE: CO event sampling data 
C02 FILE NAME: cgo540s00.csiro.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 3653
C05 HEADER LINES: 32
C06 DATA VERSION: 201708
C07 STATION NAME: Cape Grim 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: Australia
C11 CONTRIBUTOR: CSIRO
C12 LATITUDE: -40.68
C13 LONGITUDE: 144.68
C14 ALTITUDE: 94
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 70
C17 CONTACT POINT: paul.krummel@csiro.au ray.langenfelds@csiro.au zoe.loh@csiro.au
C18 PARAMETER: CO
C19 COVERING PERIOD: 1984-08-13 2016-12-21
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: Gas Chromatography (RGD)
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: CSIRO Scale (derived from the scale maintained by NOAA/CMDL in 1991)
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:REM is the flask ID code
C31
C32   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1984-08-13 02:45 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S13
1984-08-13 02:54 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S14
1984-08-14 01:47 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-052
1984-08-14 02:12 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-053
1984-08-14 02:28 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S01
1984-08-14 02:33 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S02
1984-08-15 00:59 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S03
1984-08-15 01:12 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S04
1984-08-21 00:58 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S05
1984-08-29 01:04 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-060
1984-08-29 01:14 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-061
1984-08-29 05:42 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-039
1984-09-01 02:25 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S01
1984-09-01 02:49 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S02
1984-09-01 03:38 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S03
1984-09-01 03:49 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S04
1984-09-01 04:05 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-078
1984-09-01 04:17 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-079
1984-09-01 04:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-047
1984-09-01 04:41 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-082
1984-09-01 04:43 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S05
1984-09-01 04:44 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-042
1984-09-01 04:54 9999-99-99 99:99 -99999.999 -9999 -99999.   *G.  0  G500-043
1984-09-01 05:11 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-A81
1984-09-01 05:16 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G500-081
1984-09-07 06:25 9999-99-99 99:99 -99999.999 -9999 -99999.   *O.  0  G050-S07
