C01 TITLE: CO event sampling data 
C02 FILE NAME: mhd653n00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 2467
C05 HEADER LINES: 38
C06 DATA VERSION: 201708
C07 STATION NAME: Mace Head 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: Ireland
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 53.33
C13 LONGITUDE: -9.9
C14 ALTITUDE: 8
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1991-06-03 2016-12-30
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: National University of Ireland, Galway [NUI]
C37 # comment: 
C38   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1991-06-03 09:50 9999-99-99 99:99    134.750 -9999 -99999.   ...  0   6188-66
1991-06-03 09:50 9999-99-99 99:99    135.530 -9999 -99999.   ...  0   6188-66
1991-06-10 12:35 9999-99-99 99:99    129.740 -9999 -99999.   ...  0   6192-66
1991-06-10 12:35 9999-99-99 99:99    129.750 -9999 -99999.   ...  0   6192-66
1991-06-17 11:57 9999-99-99 99:99    130.740 -9999 -99999.   ...  0   6366-66
1991-06-17 11:57 9999-99-99 99:99    132.240 -9999 -99999.   ...  0   6366-66
1991-06-20 12:13 9999-99-99 99:99    135.220 -9999 -99999.   ...  0   6166-66
1991-06-20 12:13 9999-99-99 99:99    136.170 -9999 -99999.   ...  0   6166-66
1991-06-25 09:50 9999-99-99 99:99    112.260 -9999 -99999.   ...  0   6168-66
1991-06-25 09:50 9999-99-99 99:99    112.650 -9999 -99999.   ...  0   6168-66
1991-07-01 11:30 9999-99-99 99:99    110.170 -9999 -99999.   ...  0   6068-66
1991-07-01 11:30 9999-99-99 99:99    110.170 -9999 -99999.   ...  0   6068-66
1991-07-09 10:10 9999-99-99 99:99    113.040 -9999 -99999.   ...  0   6394-66
1991-07-09 10:10 9999-99-99 99:99    113.470 -9999 -99999.   ...  0   6394-66
1991-07-15 10:05 9999-99-99 99:99    113.120 -9999 -99999.   ...  0   6288-66
1991-07-15 10:05 9999-99-99 99:99    113.090 -9999 -99999.   ...  0   6288-66
1991-07-23 15:10 9999-99-99 99:99    106.010 -9999 -99999.   ...  0   6195-66
1991-07-23 15:10 9999-99-99 99:99    105.540 -9999 -99999.   ...  0   6195-66
1991-07-31 13:00 9999-99-99 99:99    108.110 -9999 -99999.   ...  0   6136-66
1991-07-31 13:00 9999-99-99 99:99    109.040 -9999 -99999.   ...  0   6136-66
1991-08-05 10:23 9999-99-99 99:99    105.450 -9999 -99999.   ...  0   6124-66
1991-08-05 10:23 9999-99-99 99:99    107.070 -9999 -99999.   ...  0   6124-66
1991-08-12 15:14 9999-99-99 99:99    101.380 -9999 -99999.   ...  0   6246-66
1991-08-12 15:14 9999-99-99 99:99    100.340 -9999 -99999.   ...  0   6246-66
1991-08-18 16:00 9999-99-99 99:99    103.610 -9999 -99999.   ...  0   6058-66
1991-08-18 16:00 9999-99-99 99:99    103.650 -9999 -99999.   ...  0   6058-66
1991-08-29 11:10 9999-99-99 99:99    228.470 -9999 -99999.   .N.  0   6090-66
1991-08-29 11:10 9999-99-99 99:99    227.630 -9999 -99999.   .N.  0   6090-66
1991-09-02 12:33 9999-99-99 99:99    281.420 -9999 -99999.   .NC  0   6194-66
1991-09-02 12:33 9999-99-99 99:99    281.900 -9999 -99999.   .NC  0   6194-66
1991-09-11 09:48 9999-99-99 99:99    130.540 -9999 -99999.   ...  0   6205-66
1991-09-11 09:48 9999-99-99 99:99    131.740 -9999 -99999.   ...  0   6205-66
1991-09-16 09:18 9999-99-99 99:99    112.920 -9999 -99999.   ...  0   6284-66
1991-09-16 09:18 9999-99-99 99:99    113.540 -9999 -99999.   ...  0   6284-66
1991-09-23 10:15 9999-99-99 99:99     98.780 -9999 -99999.   ...  0   6328-66
1991-09-23 10:15 9999-99-99 99:99     97.990 -9999 -99999.   ...  0   6328-66
1991-10-01 10:45 9999-99-99 99:99    122.970 -9999 -99999.   ...  0   6413-66
1991-10-01 10:45 9999-99-99 99:99    121.970 -9999 -99999.   ...  0   6414-66
1991-10-07 14:32 9999-99-99 99:99    117.600 -9999 -99999.   ...  0   6395-66
1991-10-07 14:32 9999-99-99 99:99    116.470 -9999 -99999.   ...  0   6396-66
1991-10-14 09:17 9999-99-99 99:99    120.620 -9999 -99999.   ...  0   6043-66
1991-10-14 09:17 9999-99-99 99:99    121.100 -9999 -99999.   ...  0   6044-66
