C01 TITLE: CO event sampling data 
C02 FILE NAME: psa764s00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 2557
C05 HEADER LINES: 39
C06 DATA VERSION: 201708
C07 STATION NAME: Palmer Station 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: -64.92
C13 LONGITUDE: -64
C14 ALTITUDE: 10
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1990-08-20 2016-12-27
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: National Science Foundation [NSF]
C37 # collaborator_url: www.nsf.gov
C38 # comment: 
C39   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1990-08-20 16:30 9999-99-99 99:99     70.300 -9999 -99999.   W..  0   1272-81
1990-08-20 16:30 9999-99-99 99:99     68.610 -9999 -99999.   W..  0   1272-81
1990-08-24 11:20 9999-99-99 99:99     72.070 -9999 -99999.   W..  0   1271-81
1990-08-24 11:20 9999-99-99 99:99     70.430 -9999 -99999.   W..  0   1271-81
1990-08-31 12:00 9999-99-99 99:99     77.160 -9999 -99999.   W..  0   1281-81
1990-08-31 12:00 9999-99-99 99:99     84.200 -9999 -99999.   W..  0   1282-81
1990-09-07 12:10 9999-99-99 99:99     70.980 -9999 -99999.   W..  0   1279-81
1990-09-07 12:10 9999-99-99 99:99     77.580 -9999 -99999.   W..  0   1280-81
1990-09-14 17:40 9999-99-99 99:99     80.850 -9999 -99999.   W..  0   1275-81
1990-09-14 17:40 9999-99-99 99:99     80.640 -9999 -99999.   W..  0   1275-81
1990-09-22 12:15 9999-99-99 99:99     77.520 -9999 -99999.   W..  0   1278-81
1990-09-22 12:15 9999-99-99 99:99     76.990 -9999 -99999.   W..  0   1278-81
1990-09-29 13:10 9999-99-99 99:99     76.580 -9999 -99999.   W..  0   1236-81
1990-09-29 13:10 9999-99-99 99:99     76.100 -9999 -99999.   W..  0   1236-81
1990-10-06 18:15 9999-99-99 99:99     72.970 -9999 -99999.   W..  0   1237-81
1990-10-06 18:15 9999-99-99 99:99     70.210 -9999 -99999.   W..  0   1237-81
1990-10-06 18:15 9999-99-99 99:99     75.370 -9999 -99999.   W..  0   1269-81
1990-10-13 18:30 9999-99-99 99:99     89.430 -9999 -99999.   W..  0   1229-81
1990-10-13 18:30 9999-99-99 99:99     92.100 -9999 -99999.   W..  0   1229-81
1990-10-13 18:30 9999-99-99 99:99     76.290 -9999 -99999.   W..  0   1230-81
1990-10-23 13:00 9999-99-99 99:99     69.690 -9999 -99999.   W..  0   1231-81
1990-10-23 13:00 9999-99-99 99:99     71.570 -9999 -99999.   W..  0   1231-81
1990-10-23 13:00 9999-99-99 99:99     80.840 -9999 -99999.   W..  0   1232-81
1990-10-30 19:50 9999-99-99 99:99     69.900 -9999 -99999.   W..  0   1234-81
1990-10-30 19:50 9999-99-99 99:99     69.410 -9999 -99999.   W..  0   1234-81
1990-11-04 19:15 9999-99-99 99:99     69.460 -9999 -99999.   W..  0   1238-81
1990-11-04 19:15 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1238-81
1990-11-12 22:30 9999-99-99 99:99     67.380 -9999 -99999.   W..  0   1240-81
1990-11-12 22:30 9999-99-99 99:99     67.530 -9999 -99999.   W..  0   1240-81
1990-11-20 18:20 9999-99-99 99:99     82.970 -9999 -99999.   W..  0   1276-81
1990-11-20 18:20 9999-99-99 99:99     81.890 -9999 -99999.   W..  0   1276-81
1990-12-17 18:15 9999-99-99 99:99     87.460 -9999 -99999.   W..  0    780-81
1990-12-17 18:15 9999-99-99 99:99     87.930 -9999 -99999.   W..  0    780-81
1990-12-28 14:15 9999-99-99 99:99     64.160 -9999 -99999.   W..  0    474-81
1990-12-28 14:15 9999-99-99 99:99     64.390 -9999 -99999.   W..  0    474-81
1991-01-04 15:10 9999-99-99 99:99    102.880 -9999 -99999.   W..  0    106-81
