C01 TITLE: CO event sampling data 
C02 FILE NAME: alt482n00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 3726
C05 HEADER LINES: 39
C06 DATA VERSION: 201708
C07 STATION NAME: Alert 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: Canada
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 82.45
C13 LONGITUDE: -62.52
C14 ALTITUDE: 210
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1990-10-05 2016-12-30
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: Environment Canada [EC]
C37 # collaborator_url: http://www.ec.gc.ca/default.asp?lang=En&n=FD9B0E51-1
C38 # comment: 
C39   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1990-10-05 18:49 9999-99-99 99:99    135.060 -9999 -99999.   W..  0    963-81
1990-10-05 18:49 9999-99-99 99:99    134.740 -9999 -99999.   W..  0    964-81
1990-10-12 18:17 9999-99-99 99:99    133.550 -9999 -99999.   W..  0   1246-81
1990-10-12 18:17 9999-99-99 99:99    133.480 -9999 -99999.   W..  0   1246-81
1990-11-02 19:10 9999-99-99 99:99    165.830 -9999 -99999.   W..  0    481-81
1990-11-02 19:10 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    481-81
1990-11-02 19:10 9999-99-99 99:99    173.020 -9999 -99999.   W..  0    482-81
1990-11-12 18:43 9999-99-99 99:99    286.210 -9999 -99999.   W.C  0    818-81
1990-11-12 18:43 9999-99-99 99:99    281.760 -9999 -99999.   W.C  0    818-81
1990-11-17 16:39 9999-99-99 99:99    184.600 -9999 -99999.   W..  0    130-81
1990-11-17 16:39 9999-99-99 99:99    186.240 -9999 -99999.   W..  0    130-81
1990-11-23 18:32 9999-99-99 99:99    159.980 -9999 -99999.   W..  0   1288-81
1990-11-23 18:32 9999-99-99 99:99    148.330 -9999 -99999.   W..  0   1288-81
1990-11-30 23:16 9999-99-99 99:99    227.820 -9999 -99999.   W..  0    580-81
1990-11-30 23:16 9999-99-99 99:99    235.450 -9999 -99999.   W.C  0    580-81
1990-12-07 19:50 9999-99-99 99:99    172.540 -9999 -99999.   W..  0   1142-81
1990-12-07 19:50 9999-99-99 99:99    171.350 -9999 -99999.   W..  0   1142-81
1990-12-15 17:12 9999-99-99 99:99    195.690 -9999 -99999.   W..  0    368-81
1990-12-15 17:12 9999-99-99 99:99    195.560 -9999 -99999.   W..  0    368-81
1990-12-21 20:37 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1284-81
1990-12-21 20:37 9999-99-99 99:99    180.410 -9999 -99999.   W..  0   1284-81
1990-12-28 20:01 9999-99-99 99:99    203.700 -9999 -99999.   W..  0    174-81
1990-12-28 20:01 9999-99-99 99:99    207.720 -9999 -99999.   W..  0    174-81
1991-01-04 21:11 9999-99-99 99:99    225.280 -9999 -99999.   W..  0    396-81
1991-01-04 21:11 9999-99-99 99:99    225.060 -9999 -99999.   W..  0    396-81
1991-01-11 16:42 9999-99-99 99:99    204.410 -9999 -99999.   W..  0   1301-81
1991-01-11 16:42 9999-99-99 99:99    205.900 -9999 -99999.   W..  0   1301-81
1991-01-21 23:08 9999-99-99 99:99    209.340 -9999 -99999.   W..  0   1300-81
1991-01-21 23:08 9999-99-99 99:99    210.710 -9999 -99999.   W..  0   1300-81
1991-01-28 21:44 9999-99-99 99:99    209.850 -9999 -99999.   W..  0    850-81
1991-01-28 21:44 9999-99-99 99:99    212.210 -9999 -99999.   W..  0    850-81
1991-02-01 23:20 9999-99-99 99:99    210.420 -9999 -99999.   W..  0    590-81
1991-02-01 23:20 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    590-81
1991-02-08 22:05 9999-99-99 99:99    210.840 -9999 -99999.   W..  0     26-81
1991-02-08 22:05 9999-99-99 99:99    212.570 -9999 -99999.   W..  0     26-81
1991-02-16 21:34 9999-99-99 99:99    303.560 -9999 -99999.   W.C  0    866-81
1991-02-16 21:34 9999-99-99 99:99    301.710 -9999 -99999.   W.C  0    866-81
1991-02-23 20:40 9999-99-99 99:99    228.260 -9999 -99999.   W..  0    830-81
1991-02-23 20:40 9999-99-99 99:99    228.970 -9999 -99999.   W..  0    830-81
1991-03-13 01:11 9999-99-99 99:99    203.260 -9999 -99999.   W..  0    886-81
1991-03-13 01:11 9999-99-99 99:99    203.440 -9999 -99999.   W..  0    886-81
1991-03-17 18:36 9999-99-99 99:99    208.170 -9999 -99999.   W..  0    992-81
1991-03-17 18:36 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    992-81
1991-03-22 22:31 9999-99-99 99:99    220.690 -9999 -99999.   W..  0   1144-81
1991-03-22 22:31 9999-99-99 99:99    219.050 -9999 -99999.   W..  0   1144-81
1991-03-29 23:38 9999-99-99 99:99    209.730 -9999 -99999.   W..  0   1146-81
1991-03-29 23:38 9999-99-99 99:99    215.350 -9999 -99999.   W..  0   1146-81
1991-04-05 17:47 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    498-81
1991-04-05 17:47 9999-99-99 99:99    228.600 -9999 -99999.   W..  0    498-81
1991-04-05 17:47 9999-99-99 99:99    224.150 -9999 -99999.   W..  0    498-81
1991-04-12 18:23 9999-99-99 99:99    250.800 -9999 -99999.   W.C  0    676-81
1991-04-12 18:23 9999-99-99 99:99    252.560 -9999 -99999.   W.C  0    676-81
1991-04-19 20:37 9999-99-99 99:99    254.540 -9999 -99999.   W.C  0    312-81
1991-04-19 20:37 9999-99-99 99:99    253.810 -9999 -99999.   W.C  0    312-81
1991-04-27 19:01 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0    364-81
1991-04-27 19:01 9999-99-99 99:99    188.650 -9999 -99999.   W..  0    364-81
1991-05-03 15:55 9999-99-99 99:99    328.870 -9999 -99999.   W.C  0    528-81
1991-05-03 15:55 9999-99-99 99:99    329.890 -9999 -99999.   W.C  0    528-81
1991-05-11 17:03 9999-99-99 99:99    175.840 -9999 -99999.   W..  0    840-81
1991-05-11 17:03 9999-99-99 99:99    176.860 -9999 -99999.   W..  0    840-81
1991-05-17 18:36 9999-99-99 99:99    170.770 -9999 -99999.   W..  0   1326-81
