C01 TITLE: CO event sampling data 
C02 FILE NAME: lef445n00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 2255
C05 HEADER LINES: 39
C06 DATA VERSION: 201708
C07 STATION NAME: Park Falls 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 45.92
C13 LONGITUDE: -90.27
C14 ALTITUDE: 868
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1994-11-29 2016-12-28
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: Wisconsin Educational Communications Board
C37 # collaborator_name: & US Forest Service
C38 # comment: 
C39   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1994-11-29 20:20 9999-99-99 99:99    188.890 -9999 -99999.   ...  0   1241-91
1994-11-29 20:20 9999-99-99 99:99    189.190 -9999 -99999.   ...  0   1242-91
1994-12-06 18:53 9999-99-99 99:99    153.240 -9999 -99999.   ...  0   1243-91
1994-12-06 18:53 9999-99-99 99:99    152.650 -9999 -99999.   ...  0   1244-91
1994-12-14 17:49 9999-99-99 99:99    176.050 -9999 -99999.   ...  0   1245-91
1994-12-14 17:49 9999-99-99 99:99    174.810 -9999 -99999.   ...  0   1246-91
1994-12-21 19:26 9999-99-99 99:99    185.700 -9999 -99999.   ...  0   1247-91
1994-12-21 19:26 9999-99-99 99:99    185.790 -9999 -99999.   ...  0   1248-91
1994-12-29 16:12 9999-99-99 99:99    150.380 -9999 -99999.   ...  0    249-91
1994-12-29 16:12 9999-99-99 99:99    150.720 -9999 -99999.   ...  0    250-91
1995-01-05 16:29 9999-99-99 99:99    174.030 -9999 -99999.   P..  0    699-91
1995-01-05 16:29 9999-99-99 99:99    183.220 -9999 -99999.   P..  0    700-91
1995-01-11 18:05 9999-99-99 99:99    264.270 -9999 -99999.   P.C  0    297-91
1995-01-11 18:05 9999-99-99 99:99    274.850 -9999 -99999.   P.C  0    298-91
1995-01-19 16:12 9999-99-99 99:99    175.890 -9999 -99999.   ...  0   1241-91
1995-01-19 16:12 9999-99-99 99:99    175.770 -9999 -99999.   ...  0   1242-91
1995-01-26 17:32 9999-99-99 99:99    148.230 -9999 -99999.   ...  0    493-91
1995-01-26 17:32 9999-99-99 99:99    149.760 -9999 -99999.   ...  0    494-91
