C01 TITLE: CO event sampling data 
C02 FILE NAME: abp312s00.ipen.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 229
C05 HEADER LINES: 32
C06 DATA VERSION: 201011
C07 STATION NAME: Arembepe 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: Brazil
C11 CONTRIBUTOR: IPEN
C12 LATITUDE: -12.77
C13 LONGITUDE: -38.17
C14 ALTITUDE: 0
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 15
C17 CONTACT POINT: lvgatti@gmail.com
C18 PARAMETER: CO
C19 COVERING PERIOD: 2006-10-27 2009-12-22
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: CO Monitor
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO mole fraction scale
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31
C32   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
2006-10-27 16:04 9999-99-99 99:99      87.82 -9999 -99999.   ...  0 -99999999
2006-10-27 16:04 9999-99-99 99:99      88.58 -9999 -99999.   ...  0 -99999999
2006-11-03 15:56 9999-99-99 99:99      82.95 -9999 -99999.   ...  0 -99999999
2006-11-03 15:56 9999-99-99 99:99      81.10 -9999 -99999.   ...  0 -99999999
2006-11-18 16:18 9999-99-99 99:99      68.23 -9999 -99999.   ...  0 -99999999
2006-11-18 16:18 9999-99-99 99:99      67.49 -9999 -99999.   ...  0 -99999999
2006-11-24 16:36 9999-99-99 99:99      61.60 -9999 -99999.   ...  0 -99999999
2006-11-24 16:36 9999-99-99 99:99      60.60 -9999 -99999.   ...  0 -99999999
2006-12-01 16:37 9999-99-99 99:99      78.29 -9999 -99999.   ...  0 -99999999
2006-12-01 16:37 9999-99-99 99:99      79.58 -9999 -99999.   ...  0 -99999999
2006-12-09 15:45 9999-99-99 99:99     102.88 -9999 -99999.   ...  0 -99999999
2006-12-09 15:45 9999-99-99 99:99     102.99 -9999 -99999.   ...  0 -99999999
2006-12-14 15:54 9999-99-99 99:99      77.76 -9999 -99999.   ...  0 -99999999
2006-12-14 15:54 9999-99-99 99:99      76.86 -9999 -99999.   ...  0 -99999999
2006-12-23 16:07 9999-99-99 99:99      67.34 -9999 -99999.   ...  0 -99999999
2006-12-23 16:07 9999-99-99 99:99      67.14 -9999 -99999.   ...  0 -99999999
2006-12-29 15:15 9999-99-99 99:99      76.33 -9999 -99999.   ...  0 -99999999
2006-12-29 15:15 9999-99-99 99:99      75.61 -9999 -99999.   ...  0 -99999999
2007-02-02 15:39 9999-99-99 99:99      72.37 -9999 -99999.   ...  0 -99999999
2007-02-02 15:39 9999-99-99 99:99      72.19 -9999 -99999.   ...  0 -99999999
2007-03-16 16:45 9999-99-99 99:99      70.19 -9999 -99999.   ...  0 -99999999
2007-03-16 16:45 9999-99-99 99:99      68.88 -9999 -99999.   ...  0 -99999999
2007-03-24 16:57 9999-99-99 99:99      53.90 -9999 -99999.   ...  0 -99999999
2007-03-24 16:57 9999-99-99 99:99      51.42 -9999 -99999.   ...  0 -99999999
2007-03-31 16:37 9999-99-99 99:99      64.00 -9999 -99999.   ...  0 -99999999
2007-03-31 16:37 9999-99-99 99:99      65.05 -9999 -99999.   ...  0 -99999999
2007-04-07 15:47 9999-99-99 99:99      71.32 -9999 -99999.   ...  0 -99999999
2007-04-07 15:47 9999-99-99 99:99      70.30 -9999 -99999.   ...  0 -99999999
2007-04-14 16:55 9999-99-99 99:99      65.61 -9999 -99999.   ...  0 -99999999
2007-04-14 16:55 9999-99-99 99:99      64.46 -9999 -99999.   ...  0 -99999999
2007-04-20 16:27 9999-99-99 99:99      53.78 -9999 -99999.   ...  0 -99999999
2007-04-20 16:27 9999-99-99 99:99      54.46 -9999 -99999.   ...  0 -99999999
2007-04-29 15:36 9999-99-99 99:99      46.16 -9999 -99999.   ...  0 -99999999
2007-04-29 15:36 9999-99-99 99:99      47.04 -9999 -99999.   ...  0 -99999999
2007-05-06 15:47 9999-99-99 99:99      47.16 -9999 -99999.   ...  0 -99999999
2007-05-06 15:47 9999-99-99 99:99      45.39 -9999 -99999.   ...  0 -99999999
2007-05-13 16:05 9999-99-99 99:99      52.82 -9999 -99999.   ...  0 -99999999
2007-05-13 16:05 9999-99-99 99:99      52.38 -9999 -99999.   ...  0 -99999999
2007-05-19 15:49 9999-99-99 99:99      53.61 -9999 -99999.   ...  0 -99999999
2007-05-19 15:49 9999-99-99 99:99      53.00 -9999 -99999.   ...  0 -99999999
2007-05-27 15:26 9999-99-99 99:99      60.89 -9999 -99999.   ...  0 -99999999
2007-05-27 15:26 9999-99-99 99:99      61.00 -9999 -99999.   ...  0 -99999999
2007-06-03 15:31 9999-99-99 99:99      65.08 -9999 -99999.   ...  0 -99999999
2007-06-03 15:31 9999-99-99 99:99      64.68 -9999 -99999.   ...  0 -99999999
2007-06-11 15:48 9999-99-99 99:99      63.73 -9999 -99999.   ...  0 -99999999
2007-06-11 15:48 9999-99-99 99:99      63.86 -9999 -99999.   ...  0 -99999999
2007-06-23 15:43 9999-99-99 99:99      70.76 -9999 -99999.   ...  0 -99999999
2007-06-23 15:43 9999-99-99 99:99      70.86 -9999 -99999.   ...  0 -99999999
2007-06-29 16:15 9999-99-99 99:99      63.02 -9999 -99999.   ...  0 -99999999
2007-06-29 16:15 9999-99-99 99:99      63.77 -9999 -99999.   ...  0 -99999999
2007-07-09 16:31 9999-99-99 99:99      61.19 -9999 -99999.   ...  0 -99999999
